351 	 Q0 	 FT934-4848           	 0       	 116.8261 	 RUN
358 	 Q0 	 FBIS3-60417          	 929     	 34.2764 	 RUN
358 	 Q0 	 FR940802-0-00018     	 930     	 34.2745 	 RUN
358 	 Q0 	 LA052990-0013        	 931     	 34.2439 	 RUN
358 	 Q0 	 LA120990-0038        	 932     	 34.2431 	 RUN
358 	 Q0 	 FBIS4-60069          	 933     	 34.2401 	 RUN
358 	 Q0 	 LA111089-0132        	 934     	 34.2252 	 RUN
358 	 Q0 	 FR940616-0-00086     	 935     	 34.2200 	 RUN
358 	 Q0 	 FR940208-2-00127     	 936     	 34.2159 	 RUN
358 	 Q0 	 FR941021-0-00045     	 937     	 34.2125 	 RUN
358 	 Q0 	 FBIS3-24469          	 938     	 34.2116 	 RUN
358 	 Q0 	 LA061989-0045        	 939     	 34.2097 	 RUN
358 	 Q0 	 FR941221-2-00075     	 940     	 34.2084 	 RUN
358 	 Q0 	 FR940817-1-00016     	 941     	 34.1961 	 RUN
358 	 Q0 	 FBIS3-14225          	 942     	 34.1919 	 RUN
358 	 Q0 	 FR940512-2-00181     	 943     	 34.1884 	 RUN
358 	 Q0 	 FBIS3-22945          	 944     	 34.1800 	 RUN
358 	 Q0 	 FBIS3-34817          	 945     	 34.1800 	 RUN
358 	 Q0 	 FR940405-1-00007     	 946     	 34.1757 	 RUN
358 	 Q0 	 LA121390-0237        	 947     	 34.1728 	 RUN
358 	 Q0 	 FR940318-2-00058     	 948     	 34.1666 	 RUN
358 	 Q0 	 FT933-6748           	 949     	 34.1520 	 RUN
358 	 Q0 	 FR940105-0-00011     	 950     	 34.1478 	 RUN
358 	 Q0 	 LA061489-0094        	 951     	 34.1449 	 RUN
358 	 Q0 	 FR940512-1-00099     	 952     	 34.1440 	 RUN
358 	 Q0 	 FT942-6544           	 953     	 34.1335 	 RUN
358 	 Q0 	 LA080790-0140        	 954     	 34.1268 	 RUN
358 	 Q0 	 LA081190-0091        	 955     	 34.1208 	 RUN
358 	 Q0 	 FBIS4-22568          	 956     	 34.0928 	 RUN
358 	 Q0 	 LA022190-0068        	 957     	 34.0780 	 RUN
358 	 Q0 	 LA042989-0024        	 958     	 34.0705 	 RUN
358 	 Q0 	 FBIS3-1246           	 959     	 34.0682 	 RUN
358 	 Q0 	 FR941219-1-00026     	 960     	 34.0543 	 RUN
358 	 Q0 	 FR940721-0-00067     	 961     	 34.0458 	 RUN
358 	 Q0 	 FBIS3-35518          	 962     	 34.0456 	 RUN
358 	 Q0 	 FBIS3-13095          	 963     	 34.0357 	 RUN
358 	 Q0 	 FR940314-2-00141     	 964     	 34.0351 	 RUN
358 	 Q0 	 LA082390-0077        	 965     	 34.0292 	 RUN
358 	 Q0 	 LA081690-0201        	 966     	 34.0144 	 RUN
358 	 Q0 	 FR941219-1-00027     	 967     	 34.0108 	 RUN
358 	 Q0 	 FR940725-0-00154     	 968     	 33.9981 	 RUN
358 	 Q0 	 FR940627-0-00232     	 969     	 33.9934 	 RUN
358 	 Q0 	 FBIS4-44701          	 970     	 33.9885 	 RUN
358 	 Q0 	 FBIS4-22992          	 971     	 33.9767 	 RUN
358 	 Q0 	 FT924-4977           	 972     	 33.9724 	 RUN
358 	 Q0 	 LA060289-0040        	 973     	 33.9685 	 RUN
358 	 Q0 	 FR940314-1-00041     	 974     	 33.9584 	 RUN
358 	 Q0 	 LA083189-0200        	 975     	 33.9424 	 RUN
358 	 Q0 	 LA031189-0092        	 976     	 33.9248 	 RUN
358 	 Q0 	 FBIS3-1945           	 977     	 33.9193 	 RUN
358 	 Q0 	 FR941202-0-00156     	 978     	 33.9180 	 RUN
358 	 Q0 	 FR940831-1-00024     	 979     	 33.9034 	 RUN
358 	 Q0 	 FBIS4-68611          	 980     	 33.9017 	 RUN
358 	 Q0 	 LA112789-0089        	 981     	 33.8991 	 RUN
358 	 Q0 	 FBIS3-43043          	 982     	 33.8978 	 RUN
358 	 Q0 	 FBIS3-43044          	 983     	 33.8978 	 RUN
358 	 Q0 	 FBIS3-43114          	 984     	 33.8978 	 RUN
358 	 Q0 	 FBIS4-22537          	 985     	 33.8903 	 RUN
358 	 Q0 	 FT942-6984           	 986     	 33.8792 	 RUN
358 	 Q0 	 FR940317-1-00022     	 987     	 33.8768 	 RUN
358 	 Q0 	 FBIS4-43736          	 988     	 33.8754 	 RUN
358 	 Q0 	 FR940803-0-00105     	 989     	 33.8709 	 RUN
358 	 Q0 	 LA011789-0064        	 990     	 33.8708 	 RUN
358 	 Q0 	 FR941212-0-00141     	 991     	 33.8311 	 RUN
358 	 Q0 	 LA071490-0051        	 992     	 33.8263 	 RUN
358 	 Q0 	 LA022689-0075        	 993     	 33.8251 	 RUN
358 	 Q0 	 LA112389-0079        	 994     	 33.8205 	 RUN
358 	 Q0 	 FBIS4-59535          	 995     	 33.8193 	 RUN
358 	 Q0 	 LA062089-0064        	 996     	 33.8178 	 RUN
358 	 Q0 	 FBIS3-43072          	 997     	 33.8082 	 RUN
358 	 Q0 	 FBIS4-1532           	 998     	 33.8080 	 RUN
358 	 Q0 	 LA060990-0055        	 999     	 33.7957 	 RUN
359 	 Q0 	 LA021990-0086        	 0       	 90.8621 	 RUN
359 	 Q0 	 FT911-4650           	 1       	 70.5877 	 RUN
359 	 Q0 	 FR940324-2-00129     	 2       	 68.6618 	 RUN
359 	 Q0 	 FT944-39             	 3       	 66.1623 	 RUN
359 	 Q0 	 FBIS4-22775          	 4       	 66.1245 	 RUN
359 	 Q0 	 LA032690-0072        	 5       	 62.3617 	 RUN
359 	 Q0 	 FR940722-2-00102     	 6       	 60.8454 	 RUN
359 	 Q0 	 FT944-8443           	 7       	 59.4492 	 RUN
359 	 Q0 	 FR941003-2-00181     	 8       	 58.6531 	 RUN
359 	 Q0 	 FR940406-2-00070     	 9       	 58.3097 	 RUN
359 	 Q0 	 FR940907-2-00134     	 10      	 58.2790 	 RUN
359 	 Q0 	 LA052090-0029        	 11      	 58.0544 	 RUN
359 	 Q0 	 LA100589-0171        	 12      	 57.6584 	 RUN
359 	 Q0 	 FT941-16436          	 13      	 56.9060 	 RUN
359 	 Q0 	 FT943-12641          	 14      	 56.6510 	 RUN
359 	 Q0 	 FT931-10541          	 15      	 56.5473 	 RUN
359 	 Q0 	 LA111890-0055        	 16      	 55.9746 	 RUN
359 	 Q0 	 LA072990-0169        	 17      	 55.8771 	 RUN
359 	 Q0 	 LA102689-0166        	 18      	 55.8427 	 RUN
359 	 Q0 	 FT934-15421          	 19      	 55.8062 	 RUN
359 	 Q0 	 FT934-16723          	 20      	 55.7794 	 RUN
359 	 Q0 	 FT941-11387          	 21      	 55.6754 	 RUN
359 	 Q0 	 FT921-11378          	 22      	 55.6618 	 RUN
359 	 Q0 	 LA060390-0185        	 23      	 55.4182 	 RUN
359 	 Q0 	 FT944-9288           	 24      	 55.3533 	 RUN
359 	 Q0 	 FT922-10360          	 25      	 55.3386 	 RUN
359 	 Q0 	 FT934-12984          	 26      	 55.2871 	 RUN
359 	 Q0 	 FR940208-2-00107     	 27      	 55.2332 	 RUN
359 	 Q0 	 FR940720-2-00158     	 28      	 55.0985 	 RUN
359 	 Q0 	 FT934-7181           	 29      	 54.9563 	 RUN
359 	 Q0 	 FT943-6639           	 30      	 54.8723 	 RUN
359 	 Q0 	 FT941-6984           	 31      	 54.8354 	 RUN
359 	 Q0 	 LA070190-0163        	 32      	 54.5639 	 RUN
359 	 Q0 	 LA011489-0115        	 33      	 54.4911 	 RUN
359 	 Q0 	 FT911-4645           	 34      	 54.1886 	 RUN
359 	 Q0 	 FR941222-2-00108     	 35      	 53.7649 	 RUN
359 	 Q0 	 FBIS3-42666          	 36      	 53.6787 	 RUN
359 	 Q0 	 LA040890-0216        	 37      	 53.5248 	 RUN
359 	 Q0 	 FT924-955            	 38      	 53.2053 	 RUN
359 	 Q0 	 FR940202-2-00080     	 39      	 53.2015 	 RUN
359 	 Q0 	 LA040189-0112        	 40      	 53.1125 	 RUN
359 	 Q0 	 FR941125-2-00163     	 41      	 52.8848 	 RUN
359 	 Q0 	 FT943-1341           	 42      	 52.8065 	 RUN
359 	 Q0 	 FR940303-2-00198     	 43      	 52.7694 	 RUN
359 	 Q0 	 FT932-3225           	 44      	 52.7583 	 RUN
359 	 Q0 	 FT944-3457           	 45      	 52.6180 	 RUN
359 	 Q0 	 FBIS3-43745          	 46      	 52.5962 	 RUN
359 	 Q0 	 LA071689-0217        	 47      	 52.4555 	 RUN
359 	 Q0 	 FT931-12183          	 48      	 52.4350 	 RUN
359 	 Q0 	 FT933-5160           	 49      	 52.1205 	 RUN
359 	 Q0 	 LA010289-0064        	 50      	 51.8951 	 RUN
359 	 Q0 	 FT924-10381          	 51      	 51.8707 	 RUN
359 	 Q0 	 FT924-15345          	 52      	 51.6865 	 RUN
359 	 Q0 	 FT934-4679           	 53      	 51.6818 	 RUN
359 	 Q0 	 LA090290-0202        	 54      	 51.6292 	 RUN
359 	 Q0 	 FT923-4589           	 55      	 51.4334 	 RUN
359 	 Q0 	 LA010689-0123        	 56      	 51.4074 	 RUN
359 	 Q0 	 FT934-4684           	 57      	 51.2227 	 RUN
359 	 Q0 	 FT933-3760           	 58      	 51.0796 	 RUN
359 	 Q0 	 FT921-6978           	 59      	 51.0700 	 RUN
359 	 Q0 	 FR941004-2-00157     	 60      	 51.0530 	 RUN
359 	 Q0 	 FR940419-2-00156     	 61      	 50.9880 	 RUN
359 	 Q0 	 FT932-3220           	 62      	 50.9229 	 RUN
359 	 Q0 	 LA040189-0110        	 63      	 50.7466 	 RUN
359 	 Q0 	 FR940314-2-00127     	 64      	 50.5182 	 RUN
359 	 Q0 	 FT924-11967          	 65      	 50.4518 	 RUN
359 	 Q0 	 FT944-18795          	 66      	 50.4334 	 RUN
359 	 Q0 	 FT941-6919           	 67      	 50.4124 	 RUN
359 	 Q0 	 FT944-9232           	 68      	 50.4112 	 RUN
359 	 Q0 	 FR940722-2-00105     	 69      	 50.3616 	 RUN
359 	 Q0 	 FR941107-2-00167     	 70      	 50.3599 	 RUN
359 	 Q0 	 FT934-17081          	 71      	 50.3316 	 RUN
359 	 Q0 	 FT923-12680          	 72      	 50.1356 	 RUN
359 	 Q0 	 LA020489-0104        	 73      	 50.1354 	 RUN
359 	 Q0 	 FR940527-2-00152     	 74      	 50.1180 	 RUN
359 	 Q0 	 LA120389-0226        	 75      	 50.0885 	 RUN
359 	 Q0 	 FR940208-2-00106     	 76      	 50.0018 	 RUN
359 	 Q0 	 FR941202-1-00032     	 77      	 49.9475 	 RUN
359 	 Q0 	 FT933-16386          	 78      	 49.7177 	 RUN
359 	 Q0 	 FT924-6142           	 79      	 49.6144 	 RUN
359 	 Q0 	 FT922-11594          	 80      	 49.5903 	 RUN
359 	 Q0 	 FR940318-2-00252     	 81      	 49.5762 	 RUN
359 	 Q0 	 LA091690-0208        	 82      	 49.5337 	 RUN
359 	 Q0 	 FR940810-2-00123     	 83      	 49.2679 	 RUN
359 	 Q0 	 FT922-9544           	 84      	 49.2518 	 RUN
359 	 Q0 	 FR940111-2-00049     	 85      	 49.2460 	 RUN
359 	 Q0 	 FBIS4-45062          	 86      	 49.2400 	 RUN
359 	 Q0 	 FR941107-2-00174     	 87      	 49.2290 	 RUN
359 	 Q0 	 FR940725-2-00112     	 88      	 49.1890 	 RUN
359 	 Q0 	 FT922-5317           	 89      	 49.1524 	 RUN
359 	 Q0 	 FT921-13319          	 90      	 49.1448 	 RUN
359 	 Q0 	 LA031889-0096        	 91      	 49.1113 	 RUN
359 	 Q0 	 LA052790-0179        	 92      	 49.0364 	 RUN
359 	 Q0 	 FBIS4-50967          	 93      	 49.0322 	 RUN
359 	 Q0 	 FT941-12510          	 94      	 49.0002 	 RUN
359 	 Q0 	 LA110490-0203        	 95      	 48.9605 	 RUN
359 	 Q0 	 LA072990-0010        	 96      	 48.8700 	 RUN
359 	 Q0 	 FT944-6444           	 97      	 48.8649 	 RUN
359 	 Q0 	 FR940810-2-00114     	 98      	 48.8495 	 RUN
359 	 Q0 	 FT942-12874          	 99      	 48.8212 	 RUN
359 	 Q0 	 FR941003-2-00188     	 100     	 48.7612 	 RUN
359 	 Q0 	 LA040590-0215        	 101     	 48.7366 	 RUN
359 	 Q0 	 LA032990-0120        	 102     	 48.6967 	 RUN
359 	 Q0 	 FBIS4-28719          	 103     	 48.6848 	 RUN
359 	 Q0 	 FT923-13269          	 104     	 48.6494 	 RUN
359 	 Q0 	 FR940217-2-00110     	 105     	 48.6379 	 RUN
359 	 Q0 	 FT941-10908          	 106     	 48.5750 	 RUN
359 	 Q0 	 LA112690-0095        	 107     	 48.5217 	 RUN
359 	 Q0 	 FT944-15001          	 108     	 48.4544 	 RUN
359 	 Q0 	 FT943-5257           	 109     	 48.4377 	 RUN
359 	 Q0 	 FT944-10978          	 110     	 48.4169 	 RUN
359 	 Q0 	 FR940127-2-00134     	 111     	 48.3469 	 RUN
359 	 Q0 	 LA062590-0037        	 112     	 48.2141 	 RUN
359 	 Q0 	 FT933-13849          	 113     	 48.1720 	 RUN
359 	 Q0 	 LA093090-0236        	 114     	 48.1460 	 RUN
359 	 Q0 	 FR940607-2-00104     	 115     	 48.0990 	 RUN
359 	 Q0 	 FT942-16504          	 116     	 48.0831 	 RUN
359 	 Q0 	 FR940527-2-00154     	 117     	 48.0410 	 RUN
359 	 Q0 	 FT924-3346           	 118     	 47.9843 	 RUN
359 	 Q0 	 FR940207-2-00185     	 119     	 47.9732 	 RUN
359 	 Q0 	 LA042290-0223        	 120     	 47.9687 	 RUN
359 	 Q0 	 FR940926-2-00086     	 121     	 47.9657 	 RUN
359 	 Q0 	 FT921-15223          	 122     	 47.9522 	 RUN
359 	 Q0 	 FR940930-2-00219     	 123     	 47.9490 	 RUN
359 	 Q0 	 FT941-15276          	 124     	 47.9399 	 RUN
359 	 Q0 	 FR940727-2-00111     	 125     	 47.8828 	 RUN
359 	 Q0 	 FT944-14599          	 126     	 47.8786 	 RUN
359 	 Q0 	 FT934-2764           	 127     	 47.8426 	 RUN
359 	 Q0 	 LA033190-0115        	 128     	 47.8197 	 RUN
359 	 Q0 	 FR940810-2-00121     	 129     	 47.8032 	 RUN
359 	 Q0 	 FT921-5105           	 130     	 47.7561 	 RUN
359 	 Q0 	 FT934-13118          	 131     	 47.7460 	 RUN
359 	 Q0 	 FT941-2583           	 132     	 47.6956 	 RUN
359 	 Q0 	 FBIS3-61246          	 133     	 47.6707 	 RUN
359 	 Q0 	 LA061089-0080        	 134     	 47.6565 	 RUN
359 	 Q0 	 FT931-3069           	 135     	 47.6541 	 RUN
359 	 Q0 	 FR941125-2-00164     	 136     	 47.6033 	 RUN
359 	 Q0 	 FBIS4-63906          	 137     	 47.5641 	 RUN
359 	 Q0 	 FT931-2432           	 138     	 47.4935 	 RUN
359 	 Q0 	 FR940224-2-00131     	 139     	 47.4675 	 RUN
359 	 Q0 	 FT934-4678           	 140     	 47.4588 	 RUN
359 	 Q0 	 FT941-11625          	 141     	 47.4549 	 RUN
359 	 Q0 	 FT944-32             	 142     	 47.4116 	 RUN
359 	 Q0 	 FT932-2977           	 143     	 47.3625 	 RUN
359 	 Q0 	 FT941-4080           	 144     	 47.2616 	 RUN
359 	 Q0 	 FR940224-2-00133     	 145     	 47.2593 	 RUN
359 	 Q0 	 FR940328-2-00128     	 146     	 47.2325 	 RUN
359 	 Q0 	 LA052089-0116        	 147     	 47.1468 	 RUN
359 	 Q0 	 FR941227-0-00023     	 148     	 47.1420 	 RUN
359 	 Q0 	 FR941028-2-00125     	 149     	 47.1407 	 RUN
359 	 Q0 	 LA041590-0151        	 150     	 47.0922 	 RUN
359 	 Q0 	 FR940404-2-00125     	 151     	 47.0895 	 RUN
359 	 Q0 	 LA120390-0101        	 152     	 47.0891 	 RUN
359 	 Q0 	 FT941-916            	 153     	 47.0598 	 RUN
359 	 Q0 	 FR941103-0-00021     	 154     	 46.9483 	 RUN
359 	 Q0 	 FT923-777            	 155     	 46.9075 	 RUN
359 	 Q0 	 FBIS3-16137          	 156     	 46.8925 	 RUN
359 	 Q0 	 FT934-9950           	 157     	 46.8858 	 RUN
359 	 Q0 	 FT941-11135          	 158     	 46.8567 	 RUN
359 	 Q0 	 FT933-6872           	 159     	 46.8499 	 RUN
359 	 Q0 	 FT942-16500          	 160     	 46.8321 	 RUN
359 	 Q0 	 FT933-15277          	 161     	 46.8289 	 RUN
359 	 Q0 	 LA051690-0029        	 162     	 46.8288 	 RUN
359 	 Q0 	 FT921-1265           	 163     	 46.7660 	 RUN
359 	 Q0 	 FT943-11317          	 164     	 46.7597 	 RUN
359 	 Q0 	 FT942-4441           	 165     	 46.7532 	 RUN
359 	 Q0 	 FT923-7279           	 166     	 46.7515 	 RUN
359 	 Q0 	 LA111190-0236        	 167     	 46.7223 	 RUN
359 	 Q0 	 FR941130-0-00042     	 168     	 46.6847 	 RUN
359 	 Q0 	 FR940822-1-00022     	 169     	 46.6263 	 RUN
359 	 Q0 	 LA090290-0164        	 170     	 46.6023 	 RUN
359 	 Q0 	 FBIS4-16663          	 171     	 46.5450 	 RUN
359 	 Q0 	 FT923-8556           	 172     	 46.5321 	 RUN
359 	 Q0 	 FR940516-1-00003     	 173     	 46.5239 	 RUN
359 	 Q0 	 FBIS4-40460          	 174     	 46.4159 	 RUN
359 	 Q0 	 LA123090-0168        	 175     	 46.3957 	 RUN
359 	 Q0 	 FT932-14614          	 176     	 46.3874 	 RUN
359 	 Q0 	 LA021289-0219        	 177     	 46.3867 	 RUN
359 	 Q0 	 FR940817-1-00012     	 178     	 46.3359 	 RUN
359 	 Q0 	 LA082589-0101        	 179     	 46.2684 	 RUN
359 	 Q0 	 FT941-7637           	 180     	 46.2629 	 RUN
359 	 Q0 	 FT942-2741           	 181     	 46.2436 	 RUN
359 	 Q0 	 FT932-10870          	 182     	 46.2205 	 RUN
359 	 Q0 	 FT922-2832           	 183     	 46.1925 	 RUN
359 	 Q0 	 FT924-10387          	 184     	 46.1859 	 RUN
359 	 Q0 	 LA060890-0121        	 185     	 46.1472 	 RUN
359 	 Q0 	 LA120289-0074        	 186     	 46.1312 	 RUN
359 	 Q0 	 FT943-14117          	 187     	 46.1101 	 RUN
359 	 Q0 	 LA091689-0105        	 188     	 46.0838 	 RUN
359 	 Q0 	 FT933-3612           	 189     	 46.0399 	 RUN
359 	 Q0 	 FT931-15940          	 190     	 46.0364 	 RUN
359 	 Q0 	 FT923-10079          	 191     	 45.9573 	 RUN
359 	 Q0 	 FR940216-0-00102     	 192     	 45.9443 	 RUN
359 	 Q0 	 FR940208-2-00105     	 193     	 45.9204 	 RUN
359 	 Q0 	 FR940810-2-00118     	 194     	 45.8860 	 RUN
359 	 Q0 	 FT943-737            	 195     	 45.8758 	 RUN
359 	 Q0 	 FT942-2192           	 196     	 45.8560 	 RUN
359 	 Q0 	 FT922-14179          	 197     	 45.8396 	 RUN
359 	 Q0 	 FT942-12870          	 198     	 45.8311 	 RUN
359 	 Q0 	 FR940617-2-00181     	 199     	 45.7721 	 RUN
359 	 Q0 	 FT942-17587          	 200     	 45.7470 	 RUN
359 	 Q0 	 FT934-8936           	 201     	 45.7381 	 RUN
359 	 Q0 	 FT942-11457          	 202     	 45.6911 	 RUN
359 	 Q0 	 FR940318-0-00138     	 203     	 45.6742 	 RUN
359 	 Q0 	 FT932-10864          	 204     	 45.6029 	 RUN
359 	 Q0 	 FR940429-0-00200     	 205     	 45.5667 	 RUN
359 	 Q0 	 FR940124-2-00049     	 206     	 45.5339 	 RUN
359 	 Q0 	 FT943-16506          	 207     	 45.5146 	 RUN
359 	 Q0 	 LA081090-0058        	 208     	 45.4956 	 RUN
359 	 Q0 	 FBIS3-56056          	 209     	 45.4665 	 RUN
359 	 Q0 	 FR941125-2-00161     	 210     	 45.4643 	 RUN
359 	 Q0 	 FR941125-2-00162     	 211     	 45.4643 	 RUN
359 	 Q0 	 FR941125-2-00166     	 212     	 45.4643 	 RUN
359 	 Q0 	 FR941125-2-00167     	 213     	 45.4643 	 RUN
359 	 Q0 	 FR941125-2-00168     	 214     	 45.4643 	 RUN
359 	 Q0 	 FT921-6039           	 215     	 45.4201 	 RUN
359 	 Q0 	 FT943-345            	 216     	 45.3748 	 RUN
359 	 Q0 	 LA091589-0108        	 217     	 45.3483 	 RUN
359 	 Q0 	 FR941026-2-00087     	 218     	 45.3364 	 RUN
359 	 Q0 	 FR940912-2-00131     	 219     	 45.2364 	 RUN
359 	 Q0 	 FT934-2642           	 220     	 45.2335 	 RUN
359 	 Q0 	 LA122390-0142        	 221     	 45.2241 	 RUN
359 	 Q0 	 FR940217-1-00018     	 222     	 45.2084 	 RUN
359 	 Q0 	 FR940111-2-00103     	 223     	 45.2013 	 RUN
359 	 Q0 	 FT931-4860           	 224     	 45.1637 	 RUN
359 	 Q0 	 FT922-5496           	 225     	 45.1217 	 RUN
359 	 Q0 	 FT931-6875           	 226     	 45.1009 	 RUN
359 	 Q0 	 FBIS3-36558          	 227     	 45.0933 	 RUN
359 	 Q0 	 FT943-1317           	 228     	 45.0922 	 RUN
359 	 Q0 	 LA081990-0037        	 229     	 45.0842 	 RUN
359 	 Q0 	 FR940217-2-00109     	 230     	 45.0371 	 RUN
359 	 Q0 	 FT934-12831          	 231     	 44.9801 	 RUN
359 	 Q0 	 FBIS3-37630          	 232     	 44.9750 	 RUN
359 	 Q0 	 FT942-14941          	 233     	 44.9346 	 RUN
359 	 Q0 	 LA041589-0018        	 234     	 44.9333 	 RUN
359 	 Q0 	 FT944-15805          	 235     	 44.9271 	 RUN
359 	 Q0 	 LA070789-0092        	 236     	 44.8554 	 RUN
359 	 Q0 	 FR940720-2-00155     	 237     	 44.8436 	 RUN
359 	 Q0 	 FR940405-2-00063     	 238     	 44.8159 	 RUN
359 	 Q0 	 FT941-14319          	 239     	 44.8058 	 RUN
359 	 Q0 	 FR941019-2-00189     	 240     	 44.8046 	 RUN
359 	 Q0 	 FT944-1094           	 241     	 44.7826 	 RUN
359 	 Q0 	 FT943-13970          	 242     	 44.7793 	 RUN
359 	 Q0 	 FR940722-2-00103     	 243     	 44.7699 	 RUN
359 	 Q0 	 FT942-14964          	 244     	 44.7633 	 RUN
359 	 Q0 	 LA042989-0097        	 245     	 44.7433 	 RUN
359 	 Q0 	 FR940414-2-00108     	 246     	 44.7081 	 RUN
359 	 Q0 	 FT922-9552           	 247     	 44.7024 	 RUN
359 	 Q0 	 LA042990-0108        	 248     	 44.6468 	 RUN
359 	 Q0 	 FT943-15351          	 249     	 44.6150 	 RUN
359 	 Q0 	 FT941-14422          	 250     	 44.5937 	 RUN
359 	 Q0 	 FT934-13435          	 251     	 44.5793 	 RUN
359 	 Q0 	 FT923-12299          	 252     	 44.5576 	 RUN
359 	 Q0 	 FR940613-2-00052     	 253     	 44.5430 	 RUN
359 	 Q0 	 FT921-12893          	 254     	 44.5403 	 RUN
359 	 Q0 	 FT943-595            	 255     	 44.5188 	 RUN
359 	 Q0 	 FT944-14             	 256     	 44.5084 	 RUN
359 	 Q0 	 FT942-15126          	 257     	 44.5034 	 RUN
359 	 Q0 	 FT932-7724           	 258     	 44.4729 	 RUN
359 	 Q0 	 FR940812-2-00209     	 259     	 44.4674 	 RUN
359 	 Q0 	 FR940830-0-00019     	 260     	 44.4646 	 RUN
359 	 Q0 	 FBIS3-40162          	 261     	 44.4543 	 RUN
359 	 Q0 	 FT944-7515           	 262     	 44.3861 	 RUN
359 	 Q0 	 FT941-16005          	 263     	 44.3845 	 RUN
359 	 Q0 	 FT941-10899          	 264     	 44.2887 	 RUN
359 	 Q0 	 FR940516-1-00008     	 265     	 44.2792 	 RUN
359 	 Q0 	 FT932-10849          	 266     	 44.2681 	 RUN
359 	 Q0 	 FT934-4033           	 267     	 44.2624 	 RUN
359 	 Q0 	 FBIS4-14606          	 268     	 44.2555 	 RUN
359 	 Q0 	 FT931-16400          	 269     	 44.2475 	 RUN
359 	 Q0 	 FBIS4-43622          	 270     	 44.1700 	 RUN
359 	 Q0 	 LA012790-0133        	 271     	 44.0930 	 RUN
359 	 Q0 	 FT932-15903          	 272     	 44.0075 	 RUN
359 	 Q0 	 FT944-618            	 273     	 43.9796 	 RUN
359 	 Q0 	 FT924-13693          	 274     	 43.9597 	 RUN
359 	 Q0 	 FR941130-2-00117     	 275     	 43.9540 	 RUN
359 	 Q0 	 FT941-2437           	 276     	 43.9318 	 RUN
359 	 Q0 	 FT944-10980          	 277     	 43.9279 	 RUN
359 	 Q0 	 FR940505-2-00119     	 278     	 43.9137 	 RUN
359 	 Q0 	 FT933-6609           	 279     	 43.9122 	 RUN
359 	 Q0 	 FT944-3918           	 280     	 43.9069 	 RUN
359 	 Q0 	 FBIS3-42763          	 281     	 43.8778 	 RUN
359 	 Q0 	 FT921-9657           	 282     	 43.8762 	 RUN
359 	 Q0 	 FT922-9540           	 283     	 43.8738 	 RUN
359 	 Q0 	 FR940503-1-00005     	 284     	 43.8485 	 RUN
359 	 Q0 	 FR940426-0-00065     	 285     	 43.8061 	 RUN
359 	 Q0 	 FT934-773            	 286     	 43.7820 	 RUN
359 	 Q0 	 FT911-4652           	 287     	 43.7617 	 RUN
359 	 Q0 	 FT934-14417          	 288     	 43.7503 	 RUN
359 	 Q0 	 FT934-7711           	 289     	 43.6940 	 RUN
359 	 Q0 	 FR940830-0-00029     	 290     	 43.6902 	 RUN
359 	 Q0 	 FT941-17268          	 291     	 43.6767 	 RUN
359 	 Q0 	 FR940228-1-00131     	 292     	 43.6001 	 RUN
359 	 Q0 	 FR940317-2-00114     	 293     	 43.5977 	 RUN
359 	 Q0 	 FT942-11808          	 294     	 43.5805 	 RUN
359 	 Q0 	 FT942-1593           	 295     	 43.5071 	 RUN
359 	 Q0 	 FT934-14428          	 296     	 43.4961 	 RUN
359 	 Q0 	 FT922-1153           	 297     	 43.4818 	 RUN
359 	 Q0 	 FT934-15302          	 298     	 43.4804 	 RUN
359 	 Q0 	 FBIS4-68849          	 299     	 43.4569 	 RUN
359 	 Q0 	 FT941-5083           	 300     	 43.3882 	 RUN
359 	 Q0 	 LA092490-0109        	 301     	 43.3374 	 RUN
359 	 Q0 	 LA081290-0196        	 302     	 43.3202 	 RUN
359 	 Q0 	 FT911-2465           	 303     	 43.3053 	 RUN
359 	 Q0 	 FR941230-2-00116     	 304     	 43.2613 	 RUN
359 	 Q0 	 FR941227-2-00073     	 305     	 43.2275 	 RUN
359 	 Q0 	 FT922-10824          	 306     	 43.2251 	 RUN
359 	 Q0 	 FT941-17221          	 307     	 43.1737 	 RUN
359 	 Q0 	 FR940328-2-00127     	 308     	 43.1727 	 RUN
359 	 Q0 	 FR940314-2-00130     	 309     	 43.1539 	 RUN
359 	 Q0 	 FT923-13760          	 310     	 43.1538 	 RUN
359 	 Q0 	 FT942-14740          	 311     	 43.1115 	 RUN
359 	 Q0 	 FT944-18066          	 312     	 43.1057 	 RUN
359 	 Q0 	 FR940527-2-00213     	 313     	 43.0818 	 RUN
359 	 Q0 	 FR941205-2-00146     	 314     	 43.0818 	 RUN
